#Title,Digilent WaveForms Oscilloscope Data
#Device Name,Analog Discovery
#Serial Number,SN:210244659266
#Software Version,2.7.5
Sample,Time (s),C1 (mV),C2 (V)
7110,3.8875,147.8,2.612
7111,3.88875,279.2,2.594
7112,3.89,281.8,2.58
7113,3.89125,188.2,2.562
7114,3.8925,269.4,2.548
7115,3.89375,153.8,2.534
7116,3.895,293.6,2.516
7117,3.89625,285.2,2.502
7118,3.8975,185.8,2.488
7119,3.89875,242,2.472
7120,3.9,160.2,2.458
7121,3.90125,316,2.444
7122,3.9025,252.2,2.426
7123,3.90375,229,2.412
7124,3.905,212.8,2.394
7125,3.90625,158.2,2.376
7126,3.9075,344,2.362
7127,3.90875,220.8,2.344
7128,3.91,251.8,2.328
7129,3.91125,186.8,2.314
7130,3.9125,189.2,2.296
7131,3.91375,333.8,2.282
7132,3.915,199.6,2.268
7133,3.91625,271,2.25
7134,3.9175,152.4,2.232
7135,3.91875,242,2.218
7136,3.92,300.8,2.2
7137,3.92125,195.2,2.184
7138,3.9225,256.6,2.166
7139,3.92375,147.4,2.152
7140,3.925,328.8,2.134
7141,3.92625,257.6,2.116
7142,3.9275,210.8,2.102
7143,3.92875,205.6,2.084
7144,3.93,178,2.068
7145,3.93125,349,2.054
7146,3.9325,198.2,2.032
7147,3.93375,261.6,2.018
7148,3.935,152.8,2
7149,3.93625,249.2,1.986
7150,3.9375,306.4,1.97
7151,3.93875,213.2,1.954
7152,3.94,229,1.938
7153,3.94125,156.2,1.92
7154,3.9425,334.4,1.902
7155,3.94375,209,1.888
7156,3.945,260.4,1.87
7157,3.94625,165.6,1.854
7158,3.9475,246.8,1.836
7159,3.94875,294.4,1.822
7160,3.95,197.6,1.804
7161,3.95125,239.4,1.786
7162,3.9525,158.8,1.768
7163,3.95375,354.4,1.752
7164,3.955,168.6,0.312
7165,3.95625,0.8,1.716
7166,3.9575,0.8,1.698
7167,3.95875,0.8,1.684
7168,3.96,0.8,1.666
7169,3.96125,0.8,1.65
7170,3.9625,-1064.8,1.636
7171,3.96375,-2041.2,1.618
7172,3.965,-1365.2,1.604
7173,3.96625,-1038.6,1.586
7174,3.9675,-950.2,1.572
7175,3.96875,-853.8,1.562
7176,3.97,-779.6,1.552
7177,3.97125,-824.8,1.536
7178,3.9725,-807.6,1.53
7179,3.97375,-704.8,1.52
7180,3.975,-660.6,1.508
7181,3.97625,-661,1.502
7182,3.9775,-635,1.492
7183,3.97875,-549.2,1.484
7184,3.98,-576.4,1.478
7185,3.98125,-606.4,1.466
7186,3.9825,-589.6,1.46
7187,3.98375,-529.8,1.452
7188,3.985,-469.2,1.446
7189,3.98625,-456,1.438
7190,3.9875,-478.6,1.432
7191,3.98875,-493.8,1.428
7192,3.99,-482.6,1.422
7193,3.99125,-448,1.414
7194,3.9925,-466.6,1.408
7195,3.99375,-478,1.4
7196,3.995,-459.8,1.392
7197,3.99625,-424,1.386
7198,3.9975,-381.2,1.378
7199,3.99875,-358,1.372
7200,4,-344.2,1.364
7201,4.00125,-331.6,1.362
7202,4.0025,-323.6,1.358
7203,4.00375,-315.4,1.35
7204,4.005,-290.8,1.348
7205,4.00625,-248.4,1.344
7206,4.0075,-265.2,1.34
7207,4.00875,-276.4,1.334
7208,4.01,-259.6,1.33
7209,4.01125,-265.2,1.326
7210,4.0125,-259.6,1.32
7211,4.01375,-252.2,1.316
7212,4.015,-248.8,1.312
7213,4.01625,-255.4,1.308
7214,4.0175,-253.4,1.306
7215,4.01875,-257.8,1.302
7216,4.02,-253.2,1.298
7217,4.02125,-257.6,1.298
7218,4.0225,-255.2,1.298
7219,4.02375,-255.8,1.294
7220,4.025,-258.2,1.292
7221,4.02625,-255.8,1.288
7222,4.0275,-255.4,1.284
7223,4.02875,-256.8,1.284
7224,4.03,-264.2,1.284
7225,4.03125,-262.6,1.28
7226,4.0325,-254.8,1.28
7227,4.03375,-253.8,1.28
7228,4.035,-256.4,1.278
7229,4.03625,-253.8,1.278
7230,4.0375,-252.8,1.278
7231,4.03875,-253.2,1.278
7232,4.04,-257.2,1.274
7233,4.04125,-252.8,1.274
7234,4.0425,-253.4,1.274
7235,4.04375,-265.6,1.274
7236,4.045,-259.6,1.274
7237,4.04625,-258.6,1.274
7238,4.0475,-258.6,1.274
7239,4.04875,-257.2,1.274
7240,4.05,-251.8,1.278
7241,4.05125,-249.8,1.278
7242,4.0525,-258.8,1.278
7243,4.05375,-257.8,1.278
7244,4.055,-257.8,1.278
7245,4.05625,-259.8,1.278
7246,4.0575,-260.8,1.278
7247,4.05875,-259.8,1.278
7248,4.06,-258.6,1.278
7249,4.06125,-260.2,1.28
7250,4.0625,-260.8,1.28
7251,4.06375,-258.8,1.28
7252,4.065,-256.8,1.284
7253,4.06625,-258.6,1.284
7254,4.0675,-260.2,1.284
7255,4.06875,-262.8,1.284
7256,4.07,-264,1.284
7257,4.07125,-261.8,1.288
7258,4.0725,-260.6,1.288
7259,4.07375,-256.2,1.288
7260,4.075,-270.6,1.292
7261,4.07625,-273,1.292
7262,4.0775,-259.8,1.294
7263,4.07875,-259.6,1.294
7264,4.08,-262.8,1.298
7265,4.08125,-256.4,1.298
7266,4.0825,-253.4,1.298
7267,4.08375,-260.6,1.302
7268,4.085,-256.2,1.302
7269,4.08625,-259.6,1.302
7270,4.0875,-262.6,1.306
7271,4.08875,-260.6,1.306
7272,4.09,-262.8,1.308
7273,4.09125,-257.6,1.308
7274,4.0925,-254.8,1.312
7275,4.09375,-258.6,1.316
7276,4.095,-256.2,1.316
7277,4.09625,-260.8,1.32
7278,4.0975,-261.6,1.32
7279,4.09875,-254.4,1.32
7280,4.1,-263.6,1.322
7281,4.10125,-261.2,1.326
7282,4.1025,-251.8,1.326
7283,4.10375,-258.6,1.33
7284,4.105,-265,1.334
7285,4.10625,-289.6,1.334
7286,4.1075,-276.4,1.336
7287,4.10875,-255.4,1.34
7288,4.11,-238.6,1.344
7289,4.11125,-251.8,1.344
7290,4.1125,-258.2,1.348
7291,4.11375,-256.4,1.348
7292,4.115,-254.2,1.348
7293,4.11625,-255.4,1.35
7294,4.1175,-260.2,1.354
7295,4.11875,-257.8,1.358
7296,4.12,-280,1.362
7297,4.12125,-269,1.364
7298,4.1225,-265.2,1.368
7299,4.12375,-252.8,1.372
7300,4.125,-258.8,1.376
7301,4.12625,-255.8,1.378
7302,4.1275,-250.4,1.382
7303,4.12875,-250,1.386
7304,4.13,-256.2,1.39
7305,4.13125,-258.6,1.392
7306,4.1325,-257.2,1.396
7307,4.13375,-259.6,1.396
7308,4.135,-259.2,1.4
7309,4.13625,-292.2,1.404
7310,4.1375,-285.4,1.408
7311,4.13875,-240.6,1.414
7312,4.14,-245,1.418
7313,4.14125,-248.8,1.418
7314,4.1425,-254.2,1.424
7315,4.14375,-253.8,1.424
7316,4.145,-256.4,1.428
7317,4.14625,-290.6,1.436
7318,4.1475,-275.4,1.438
7319,4.14875,-250.4,1.442
7320,4.15,-249.4,1.446
7321,4.15125,-248,1.45
7322,4.1525,-251.8,1.452
7323,4.15375,-248.8,1.46
7324,4.155,-259.6,1.464
7325,4.15625,-260.6,1.47
7326,4.1575,-265,1.474
7327,4.15875,-297,1.478
7328,4.16,-250.8,1.484
7329,4.16125,-240.6,1.488
7330,4.1625,-254.8,1.492
7331,4.16375,-254.8,1.494
7332,4.165,-262.2,1.498
7333,4.16625,-289.8,1.506
7334,4.1675,-274,1.512
7335,4.16875,-238,1.516
7336,4.17,-234,1.522
7337,4.17125,-245.4,1.53
7338,4.1725,-254.8,1.53
7339,4.17375,-259.2,1.536
7340,4.175,-259.6,1.54
7341,4.17625,-302.4,1.548
7342,4.1775,-269,1.554
7343,4.17875,-236.6,1.558
7344,4.18,-242.4,1.566
7345,4.18125,-258.2,1.568
7346,4.1825,-292.2,1.576
7347,4.18375,-274.4,1.582
7348,4.185,-240.4,1.586
7349,4.18625,-229.8,1.596
7350,4.1875,-242,1.604
7351,4.18875,-253.8,1.608
7352,4.19,-268,1.61
7353,4.19125,-294.2,1.618
7354,4.1925,-291.2,1.624
7355,4.19375,-226.2,1.632
7356,4.195,-240,1.638
7357,4.19625,-270,1.646
7358,4.1975,-299.4,1.65
7359,4.19875,-260.6,1.656
7360,4.2,-223.8,1.664
7361,4.20125,-223.8,1.67
7362,4.2025,-241,1.678
7363,4.20375,-262.2,1.684
7364,4.205,-301.4,1.692
7365,4.20625,-302.4,1.696
7366,4.2075,-229.8,1.702
7367,4.20875,-235,1.712
7368,4.21,-270,1.72
7369,4.21125,-299.4,1.726
7370,4.2125,-258.8,1.734
7371,4.21375,-219.8,1.74
7372,4.215,-222.2,1.748
7373,4.21625,-250.8,1.758
7374,4.2175,-291.2,1.762
7375,4.21875,-318.8,1.772
7376,4.22,-231.2,1.78
7377,4.22125,-228.6,1.786
7378,4.2225,-270.4,1.794
7379,4.22375,-303.6,1.8
7380,4.225,-250.8,1.808
7381,4.22625,-215.4,1.818
7382,4.2275,-232.6,1.826
7383,4.22875,-268.2,1.832
7384,4.23,-314.4,1.842
7385,4.23125,-266,1.85
7386,4.2325,-217.8,1.856
7387,4.23375,-253.2,1.868
7388,4.235,-313.8,1.874
7389,4.23625,-269.4,1.884
7390,4.2375,-205.2,1.892
7391,4.23875,-223.8,1.898
7392,4.24,-265,1.906
7393,4.24125,-309.8,1.916
7394,4.2425,-287.8,1.926
7395,4.24375,-218.8,1.934
7396,4.245,-248,1.94
7397,4.24625,-310,1.954
7398,4.2475,-255.8,1.962
7399,4.24875,-203.6,1.97
7400,4.25,-228.2,1.976
7401,4.25125,-277.8,1.986
7402,4.2525,-335.4,1.994
7403,4.25375,-237,2
7404,4.255,-220,2.012
7405,4.25625,-304.8,2.018
7406,4.2575,-298,2.026
7407,4.25875,-208.2,2.04
7408,4.26,-200.6,2.05
7409,4.26125,-253.8,2.06
7410,4.2625,-331.6,2.068
7411,4.26375,-279.4,2.074
7412,4.265,-206.6,2.084
7413,4.26625,-264.2,2.092
7414,4.2675,-315.2,2.102
7415,4.26875,-236,2.114
7416,4.27,-201.6,2.12
7417,4.27125,-246.4,2.13
7418,4.2725,-342.2,2.142
7419,4.27375,-264,2.152
7420,4.275,-204.2,2.162
7421,4.27625,-286.4,2.172
7422,4.2775,-304.8,2.18
7423,4.27875,-214.6,2.194
7424,4.28,-210.4,2.2
7425,4.28125,-275,2.212
7426,4.2825,-332,2.222
7427,4.28375,-222.4,2.232
7428,4.285,-228.6,2.242
7429,4.28625,-323.6,2.258
7430,4.2875,-248.4,2.264
7431,4.28875,-192.8,2.274
7432,4.29,-249.4,2.286
7433,4.29125,-337.8,2.296
7434,4.2925,-266.2,2.306
7435,4.29375,-207.2,2.32
7436,4.295,-305,2.328
7437,4.29625,-274,2.338
7438,4.2975,-189,2.348
7439,4.29875,-229.8,2.362
7440,4.3,-329.6,2.37
7441,4.30125,-288.8,2.38
7442,4.3025,-207.2,2.394
7443,4.30375,-302.6,2.404
7444,4.305,-277,2.416
7445,4.30625,-179.6,2.426
7446,4.3075,-219,2.436
7447,4.30875,-339.8,2.45
7448,4.31,-284.2,2.458
7449,4.31125,-209.2,2.468
7450,4.3125,-308,2.482
7451,4.31375,-272.6,2.496
7452,4.315,-179,2.502
7453,4.31625,-228.8,2.514
7454,4.3175,-360.4,2.528
7455,4.31875,-243,2.538
7456,4.32,-227.2,2.548
7457,4.32125,-322.2,2.56
7458,4.3225,-228.2,2.574
7459,4.32375,-190.4,2.584
7460,4.325,-295.6,2.594
7461,4.32625,-313.4,2.608
7462,4.3275,-208,2.622
7463,4.32875,-294.2,2.632
7464,4.33,-279.8,2.644
7465,4.33125,-180.4,2.658
7466,4.3325,-238.6,2.672
7467,4.33375,-357,2.682
7468,4.335,-235.6,2.696
7469,4.33625,-249.4,2.71
7470,4.3375,-302,2.72
7471,4.33875,-191.8,2.732
7472,4.34,-216,2.746
7473,4.34125,-352.6,2.76
7474,4.3425,-255.8,2.77
7475,4.34375,-236,2.78
7476,4.345,-311.8,2.794
7477,4.34625,-192.2,2.804
7478,4.3475,-197.4,2.82
7479,4.34875,-345.8,2.834
7480,4.35,-274.4,2.844
7481,4.35125,-227.6,2.858
7482,4.3525,-316.2,2.872
7483,4.35375,-202.8,2.882
7484,4.355,-194.4,2.896
7485,4.35625,-355,2.91
7486,4.3575,-257.6,2.924
7487,4.35875,-237,2.932
7488,4.36,-307,2.946
7489,4.36125,-187.8,2.96
7490,4.3625,-221.4,2.974
7491,4.36375,-353.6,2.984
7492,4.365,-227.8,2.998
7493,4.36625,-279.8,3.012
7494,4.3675,-273,3.03
7495,4.36875,-173.2,3.04
7496,4.37,-279,3.054
7497,4.37125,-335.8,3.068
7498,4.3725,-216.4,3.082
7499,4.37375,-305.4,3.096
7500,4.375,-211.6,3.108
7501,4.37625,-194.2,3.122
7502,4.3775,-355.2,3.136
7503,4.37875,-260.2,3.152
7504,4.38,-255.4,3.166
7505,4.38125,-283.4,3.178
7506,4.3825,-162.8,3.192
7507,4.38375,-258.6,3.206
7508,4.385,-351.2,3.216
7509,4.38625,-222.2,3.234
7510,4.3875,-305.8,3.248
7511,4.38875,-217.4,3.262
7512,4.39,-182.4,3.272
7513,4.39125,-356.2,3.286
7514,4.3925,-250.4,3.3
7515,4.39375,-270.4,3.314
7516,4.395,-275,3.328
7517,4.39625,-167.8,3.338
7518,4.3975,-303.6,3.356
7519,4.39875,-293.6,3.366
7520,4.4,-231.6,3.38
7521,4.40125,-306.8,3.398
7522,4.4025,-178,3.412
7523,4.40375,-250,3.426
7524,4.405,-345.4,3.438
7525,4.40625,-225.2,3.454
7526,4.4075,-301.6,3.468
7527,4.40875,-187.4,3.476
7528,4.41,-219.4,3.494
7529,4.41125,-363.6,3.508
7530,4.4125,-228.2,3.524
7531,4.41375,-302.4,3.536
7532,4.415,-191,3.554
7533,4.41625,-193.2,3.568
7534,4.4175,-365.8,3.582
7535,4.41875,-238,3.598
7536,4.42,-301.4,3.61
7537,4.42125,-204,3.626
7538,4.4225,-194.4,3.638
7539,4.42375,-360.6,3.654
7540,4.425,-232.2,3.67
7541,4.42625,-305.8,3.684
7542,4.4275,-192.2,3.698
7543,4.42875,-225.2,3.712
7544,4.43,-339.4,3.728
7545,4.43125,-229.6,3.742
7546,4.4325,-307.4,3.756
7547,4.43375,-174,3.77
7548,4.435,-268.6,3.784
7549,4.43625,-321.2,3.798
7550,4.4375,-246.8,3.814
7551,4.43875,-271.6,3.828
7552,4.44,-165.4,3.842
7553,4.44125,-329,3.858
7554,4.4425,-277.4,3.876
7555,4.44375,-281.2,3.89
7556,4.445,-221,3.904
7557,4.44625,-169.8,3.918
7558,4.4475,-362.4,3.932
7559,4.44875,-251.4,3.95
7560,4.45,-305.8,3.964
7561,4.45125,-178.2,3.982
7562,4.4525,-243.4,3.996
7563,4.45375,-326.6,4.014
7564,4.455,-254.8,4.028
7565,4.45625,-275.8,4.044
7566,4.4575,-160.4,4.058
7567,4.45875,-336.4,4.076
7568,4.46,-252.2,4.094
7569,4.46125,-297.6,4.108
7570,4.4625,-196.8,4.126
7571,4.46375,-227.6,4.144
7572,4.465,-344.4,4.158
7573,4.46625,-253.2,4.174
7574,4.4675,-269.4,4.188
7575,4.46875,-156.4,4.206
7576,4.47,-341.8,4.22
7577,4.47125,-262.8,4.234
7578,4.4725,-301.6,4.256
7579,4.47375,-175,4.27
7580,4.475,-238,4.288
7581,4.47625,-333.4,4.304
7582,4.4775,-267.6,4.322
7583,4.47875,-253.2,4.336
7584,4.48,-157.4,4.35
7585,4.48125,-355.6,4.368
7586,4.4825,-254.2,4.386
7587,4.48375,-303.6,4.4
7588,4.485,-156,4.418
7589,4.48625,-302.4,4.434
7590,4.4875,-271,4.452
7591,4.48875,-296,4.47
7592,4.49,-194.8,4.488
7593,4.49125,-240.6,4.504
7594,4.4925,-327.2,4.522
7595,4.49375,-272.6,4.54
7596,4.495,-228.2,4.554
7597,4.49625,-176.2,4.572
7598,4.4975,-359.4,4.59
7599,4.49875,-264,4.606
7600,4.5,-270,4.624
7601,4.50125,-142.8,4.638
7602,4.5025,-346.6,4.66
7603,4.50375,-266.6,4.678
7604,4.505,-297.2,4.698
7605,4.50625,-148,4.712
7606,4.5075,-313.2,4.734
7607,4.50875,-270.4,4.75
7608,4.51,-308,4.768
7609,4.51125,-167.8,4.782
7610,4.5125,-290.2,4.8
7611,4.51375,-274.6,4.822
7612,4.515,-298.2,4.838
7613,4.51625,-178.2,4.856
7614,4.5175,-268.2,4.874
7615,4.51875,-300,4.894
7616,4.52,-295,4.916
7617,4.52125,-178.6,4.934
7618,4.5225,-257.6,4.954
7619,4.52375,-314.8,4.968
7620,4.525,-294,4.986
7621,4.52625,-173.2,4.99
7622,4.5275,-243.6,4.994
7623,4.52875,-318.8,4.994
7624,4.53,-302.6,4.994
7625,4.53125,-185.6,3.044
7626,4.5325,-242.4,0.114
7627,4.53375,-303.6,0.118
7628,4.535,-304.8,0.114
7629,4.53625,-184,0.024
7630,4.5375,-260.2,0.006
7631,4.53875,-285.8,0.006
7632,4.54,-299.4,0.006
7633,4.54125,-171.8,0.006
7634,4.5425,-285.2,0.006
7635,4.54375,-286.4,0.006
7636,4.545,-296.2,0.006
7637,4.54625,-153.4,0.012
7638,4.5475,-311.2,0.034
7639,4.54875,-285.8,0.052
7640,4.55,-294.2,0.072
7641,4.55125,-133.4,0.09
7642,4.5525,-331.4,0.11
7643,4.55375,-280,0.128
7644,4.555,-283.4,0.146
7645,4.55625,-143.2,0.168
7646,4.5575,-342.4,0.184
7647,4.55875,-276.4,0.202
7648,4.56,-256.4,0.224
7649,4.56125,-179.2,0.244
7650,4.5625,-329.4,0.262
7651,4.56375,-286.4,0.284
7652,4.565,-204,0.3
7653,4.56625,-238,0.322
7654,4.5675,-311.8,0.34
7655,4.56875,-298.2,0.36
7656,4.57,-157.8,0.378
7657,4.57125,-296.6,0.402
7658,4.5725,-291.2,0.42
7659,4.57375,-290.2,0.438
7660,4.575,-131.8,0.458
7661,4.57625,-341.8,0.48
7662,4.5775,-288.6,0.498
7663,4.57875,-256.4,0.518
7664,4.58,-168.6,0.54
7665,4.58125,-330,0.558
7666,4.5825,-300.6,0.574
7667,4.58375,-197.2,0.596
7668,4.585,-253.4,0.616
7669,4.58625,-282.4,0.634
7670,4.5875,-301.6,0.652
7671,4.58875,-151.4,0.672
7672,4.59,-330.4,0.694
7673,4.59125,-281.2,0.712
7674,4.5925,-247.4,0.732
7675,4.59375,-174,0.754
7676,4.595,-343.4,0.772
7677,4.59625,-306.8,0.792
7678,4.5975,-163.8,0.81
7679,4.59875,-266,0.832
7680,4.6,-299.4,0.852
7681,4.60125,-301.6,0.87
7682,4.6025,-136.8,0.89
7683,4.60375,-332,0.912
7684,4.605,-295.2,0.932
7685,4.60625,-222.4,0.95
7686,4.6075,-223.8,0.972
7687,4.60875,-292.6,0.992
7688,4.61,-305,1.01
7689,4.61125,-147.2,1.032
7690,4.6125,-332.4,1.052
7691,4.61375,-291.6,1.07
7692,4.615,-223.8,1.09
7693,4.61625,-209,1.108
7694,4.6175,-321.8,1.13
7695,4.61875,-309.4,1.148
7696,4.62,-127.4,1.168
7697,4.62125,-320.8,1.186
7698,4.6225,-303.4,1.206
7699,4.62375,-237,1.228
7700,4.625,-204.6,1.248
7701,4.62625,-302,1.266
7702,4.6275,-317.6,1.292
7703,4.62875,-143.2,1.308
7704,4.63,-320.2,1.33
7705,4.63125,-284.8,1.35
7706,4.6325,-217.8,1.372
7707,4.63375,-246,1.392
7708,4.635,-303,1.414
7709,4.63625,-289.2,1.436
7710,4.6375,-138.8,1.456
7711,4.63875,-341.2,1.478
7712,4.64,-313.2,1.498
7713,4.64125,-161.4,1.52
7714,4.6425,-270.6,1.536
7715,4.64375,-303.4,1.562
7716,4.645,-271,1.582
7717,4.64625,-178.6,1.604
7718,4.6475,-305.4,1.624
7719,4.64875,-322.2,1.646
7720,4.65,-144.6,1.666
7721,4.65125,-317.6,1.692
7722,4.6525,-287.2,1.712
7723,4.65375,-197.2,1.734
7724,4.655,-275.4,1.758
7725,4.65625,-295.2,1.782
7726,4.6575,-255.4,1.804
7727,4.65875,-183.6,1.828
7728,4.66,-324.6,1.85
7729,4.66125,-309.8,1.874
7730,4.6625,-126.4,1.896
7731,4.66375,-330.6,1.916
7732,4.665,-324.2,1.94
7733,4.66625,-165.8,1.966
7734,4.6675,-281.8,1.986
7735,4.66875,-299,2.008
7736,4.67,-235.6,2.032
7737,4.67125,-228.2,2.056
7738,4.6725,-282.2,2.078
7739,4.67375,-277.8,2.106
7740,4.675,-191,2.128
7741,4.67625,-313.2,2.152
7742,4.6775,-300.6,2.176
7743,4.67875,-141.8,2.2
7744,4.68,-333.6,2.222
7745,4.68125,-320.8,2.25
7746,4.6825,-16.4,1.27
7747,4.68375,0.4,2.296
7748,4.685,0.4,2.324
7749,4.68625,871.4,2.348
7750,4.6875,2409.8,2.372
7751,4.68875,1745.2,2.398
7752,4.69,1496.8,2.422
7753,4.69125,1517.4,2.444
7754,4.6925,1359.2,2.458
7755,4.69375,1236,2.478
7756,4.695,1165.8,2.496
7757,4.69625,1109.2,2.506
7758,4.6975,1156.4,2.524
7759,4.69875,1012,2.538
7760,4.7,905.2,2.552
7761,4.70125,893.4,2.562
7762,4.7025,735.6,2.576
7763,4.70375,760.2,2.588
7764,4.705,791.6,2.598
7765,4.70625,740.6,2.604
7766,4.7075,639.2,2.616
7767,4.70875,552.6,2.626
7768,4.71,551.2,2.636
7769,4.71125,538.4,2.644
7770,4.7125,459.8,2.65
7771,4.71375,423.2,2.66
7772,4.715,452.8,2.668
7773,4.71625,464.2,2.676
7774,4.7175,461.6,2.682
7775,4.71875,428.2,2.692
7776,4.72,405.2,2.7
7777,4.72125,364.4,2.704
7778,4.7225,406.6,2.714
7779,4.72375,445.8,2.718
7780,4.725,470.4,2.724
7781,4.72625,443,2.732
7782,4.7275,448,2.738
7783,4.72875,524.2,2.748
7784,4.73,596,2.756
7785,4.73125,639.2,2.762
7786,4.7325,608.8,2.774
7787,4.73375,546.8,2.784
7788,4.735,574.2,2.79
7789,4.73625,586.2,2.802
7790,4.7375,534.4,2.808
7791,4.73875,487.8,2.816
7792,4.74,534.8,2.822
7793,4.74125,559.6,2.834
7794,4.7425,540.4,2.84
7795,4.74375,488.6,2.848
7796,4.745,401.2,2.85
7797,4.74625,380.4,2.862
7798,4.7475,398.2,2.868
7799,4.74875,402.2,2.876
7800,4.75,382.4,2.878
7801,4.75125,335.2,2.886
7802,4.7525,288.6,2.89
7803,4.75375,297.4,2.896
7804,4.755,304.4,2.9
7805,4.75625,296.8,2.906
7806,4.7575,281.2,2.91
7807,4.75875,264,2.914
7808,4.76,240.8,2.918
7809,4.76125,226,2.924
7810,4.7625,229.6,2.928
7811,4.76375,221.6,2.932
7812,4.765,221.2,2.932
7813,4.76625,242.4,2.932
7814,4.7675,240.4,2.938
7815,4.76875,231.4,2.942
7816,4.77,232.4,2.946
7817,4.77125,234,2.946
7818,4.7725,232,2.948
7819,4.77375,235,2.952
7820,4.775,232,2.956
7821,4.77625,229.2,2.96
7822,4.7775,229.6,2.964
7823,4.77875,223.6,2.964
7824,4.78,222.8,2.966
7825,4.78125,233.6,2.966
7826,4.7825,234,2.97
7827,4.78375,231,2.97
7828,4.785,229.6,2.97
7829,4.78625,230,2.97
7830,4.7875,229,2.974
7831,4.78875,230.6,2.974
7832,4.79,229,2.974
7833,4.79125,231,2.974
7834,4.7925,233,2.974
7835,4.79375,244.8,2.97
7836,4.795,238.8,2.97
7837,4.79625,230.6,2.97
7838,4.7975,232.4,2.97
7839,4.79875,234.6,2.97
7840,4.8,237,2.97
7841,4.80125,239.8,2.97
7842,4.8025,235.4,2.97
7843,4.80375,233,2.97
7844,4.805,236.4,2.97
7845,4.80625,235.6,2.966
7846,4.8075,236,2.966
7847,4.80875,231.6,2.964
7848,4.81,224.2,2.96
7849,4.81125,230.2,2.96
7850,4.8125,236.8,2.96
7851,4.81375,234.6,2.956
7852,4.815,233.6,2.956
7853,4.81625,232,2.952
7854,4.8175,234,2.952
7855,4.81875,237.4,2.952
7856,4.82,237,2.948
7857,4.82125,235.6,2.948
7858,4.8225,234.6,2.946
7859,4.82375,238.4,2.946
7860,4.825,240.8,2.942
7861,4.82625,240.4,2.942
7862,4.8275,251.2,2.938
7863,4.82875,238.4,2.938
7864,4.83,232,2.934
7865,4.83125,236.4,2.932
7866,4.8325,234.6,2.932
7867,4.83375,220.6,2.932
7868,4.835,233,2.932
7869,4.83625,240,2.928
7870,4.8375,238.4,2.928
7871,4.83875,237,2.924
7872,4.84,234.4,2.924
7873,4.84125,230.2,2.92
7874,4.8425,229.6,2.918
7875,4.84375,233.4,2.914
7876,4.845,235,2.914
7877,4.84625,230.6,2.914
7878,4.8475,238.8,2.91
7879,4.84875,237.8,2.91
7880,4.85,233.6,2.906
7881,4.85125,236.4,2.906
7882,4.8525,250.8,2.904
7883,4.85375,242.8,2.9
7884,4.855,236.4,2.896
7885,4.85625,235,2.892
7886,4.8575,233.4,2.89
7887,4.85875,217.2,2.886
7888,4.86,228.6,2.886
7889,4.86125,233,2.882
7890,4.8625,234.6,2.878
7891,4.86375,234.6,2.878
7892,4.865,235,2.876
7893,4.86625,235.6,2.872
7894,4.8675,242.4,2.868
7895,4.86875,264.6,2.864
7896,4.87,239,2.862
7897,4.87125,225.6,2.858
7898,4.8725,217.2,2.85
7899,4.87375,225.6,2.848
7900,4.875,221.8,2.848
7901,4.87625,233.4,2.844
7902,4.8775,242,2.84
7903,4.87875,241.8,2.836
7904,4.88,233.6,2.836
7905,4.88125,236.8,2.834
7906,4.8825,252.8,2.83
7907,4.88375,256,2.822
7908,4.885,240,2.82
7909,4.88625,237.4,2.816
7910,4.8875,219.2,2.812
7911,4.88875,211.4,2.808
7912,4.89,227.6,2.804
7913,4.89125,239,2.802
7914,4.8925,239.4,2.802
7915,4.89375,241.4,2.794
7916,4.895,264.4,2.794
7917,4.89625,249.6,2.788
7918,4.8975,225.2,2.784
7919,4.89875,212.4,2.78
7920,4.9,226,2.774
7921,4.90125,230.2,2.77
7922,4.9025,231.6,2.766
7923,4.90375,236,2.762
7924,4.905,238,2.76
7925,4.90625,242,2.756
7926,4.9075,263.4,2.748
7927,4.90875,250.6,2.746
7928,4.91,236.8,2.742
7929,4.91125,214.4,2.738
7930,4.9125,215.8,2.734
7931,4.91375,231,2.728
7932,4.915,237,2.724
7933,4.91625,239.8,2.718
7934,4.9175,263,2.718
7935,4.91875,249.8,2.71
7936,4.92,209,2.706
7937,4.92125,219.2,2.704
7938,4.9225,227.2,2.7
7939,4.92375,230,2.696
7940,4.925,230.6,2.69
7941,4.92625,237.8,2.682
7942,4.9275,245.2,2.678
7943,4.92875,272.4,2.672
7944,4.93,248.2,2.668
7945,4.93125,223.6,2.66
7946,4.9325,203.4,2.658
7947,4.93375,226.6,2.65
7948,4.935,238.8,2.646
7949,4.93625,252.6,2.64
7950,4.9375,266.8,2.636
7951,4.93875,227,2.63
7952,4.94,206.8,2.626
7953,4.94125,220.6,2.618
7954,4.9425,224.2,2.616
7955,4.94375,234.4,2.608
7956,4.945,239,2.604
7957,4.94625,246.4,2.598
7958,4.9475,272.8,2.59
7959,4.94875,250.8,2.588
7960,4.95,209,2.584
7961,4.95125,205.6,2.576
7962,4.9525,237.4,2.574
7963,4.95375,247.8,2.566
7964,4.955,270,2.56
7965,4.95625,231,2.552
7966,4.9575,202,2.548
7967,4.95875,213.8,2.542
7968,4.96,226,2.534
7969,4.96125,240.8,2.534
7970,4.9625,246.2,2.528
7971,4.96375,275.2,2.52
7972,4.965,249.6,2.514
7973,4.96625,198.6,2.506
7974,4.9675,213.4,2.502
7975,4.96875,233.4,2.5
